"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TOT_KNOWN","Total number of known species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,68,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,389,,
"TOT_KNOWN","Total number of known species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,7,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,13,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,105,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,25000,,
"TOT_KNOWN_IND","Total number of indigenous known species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,59,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,368,,
"TOT_KNOWN_IND","Total number of indigenous known species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,7,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,13,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,85,,
"ENDANGERED","Number of endangered species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,3,,
"ENDANGERED","Number of endangered species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,17,,
"ENDANGERED","Number of endangered species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"ENDANGERED","Number of endangered species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,0,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,54,,
"VULNERABLE","Number of vulnerable species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,4,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,20,,
"VULNERABLE","Number of vulnerable species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,3,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,2,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,22,,
"THREATENED","Total number of threatened species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,7,,
"THREATENED","Total number of threatened species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,56,,
"THREATENED","Total number of threatened species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,2,,
"THREATENED","Total number of threatened species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,4,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,5,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,89,,
"ENDANGERED_IND","Number of endangered indigenous species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,3,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,17,,
"ENDANGERED_IND","Number of endangered indigenous species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,0,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,54,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,4,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,20,,
"VULNERABLE_IND","Number of vulnerable indigenous species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,3,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,2,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,22,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","LTU","Lithuania","NBR","Number","0","Units",,,7,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","LTU","Lithuania","NBR","Number","0","Units",,,56,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","LTU","Lithuania","NBR","Number","0","Units",,,2,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","LTU","Lithuania","NBR","Number","0","Units",,,4,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","LTU","Lithuania","NBR","Number","0","Units",,,5,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","LTU","Lithuania","NBR","Number","0","Units",,,89,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","LTU","Lithuania","PC","Percentage","0","Units",,,10.294,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","LTU","Lithuania","PC","Percentage","0","Units",,,14.396,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","LTU","Lithuania","PC","Percentage","0","Units",,,28.571,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","LTU","Lithuania","PC","Percentage","0","Units",,,4.762,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","LTU","Lithuania","PC","Percentage","0","Units",,,0.356,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","LTU","Lithuania","PC","Percentage","0","Units",,,11.864,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","LTU","Lithuania","PC","Percentage","0","Units",,,15.217,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","LTU","Lithuania","PC","Percentage","0","Units",,,28.571,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","LTU","Lithuania","PC","Percentage","0","Units",,,5.882,,
"ENDANGERED_IND","Number of endangered indigenous species","MAMMAL","Mammals","AUS","Australia","NBR","Number","0","Units",,,41,,
"ENDANGERED_IND","Number of endangered indigenous species","AMPHIBIAN","Amphibians","AUS","Australia","NBR","Number","0","Units",,,8,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,20,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","AUS","Australia","NBR","Number","0","Units",,,27,,
"CRITICAL_IND","Number of critically endangered indigenous species","MAMMAL","Mammals","AUS","Australia","NBR","Number","0","Units",,,9,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","AUS","Australia","NBR","Number","0","Units",,,17,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,8,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","AUS","Australia","NBR","Number","0","Units",,,30,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MAMMAL","Mammals","AUS","Australia","NBR","Number","0","Units",,,57,,
"VULNERABLE_IND","Number of vulnerable indigenous species","AMPHIBIAN","Amphibians","AUS","Australia","NBR","Number","0","Units",,,14,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,25,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","AUS","Australia","NBR","Number","0","Units",,,14,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","AUS","Australia","NBR","Number","0","Units",,,107,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,135,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","AUS","Australia","NBR","Number","0","Units",,,60,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","AUS","Australia","NBR","Number","0","Units",,,39,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","AUS","Australia","NBR","Number","0","Units",,,53,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","AUS","Australia","NBR","Number","0","Units",,,71,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","AUS","Australia","PC","Percentage","0","Units",,,30.398,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","AUS","Australia","PC","Percentage","0","Units",,,17.624,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","AUS","Australia","PC","Percentage","0","Units",,,5.556,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","AUS","Australia","PC","Percentage","0","Units",,,16.387,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","AUS","Australia","PC","Percentage","0","Units",,,1,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,53464,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,53464,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,310,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,302,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,356,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,968,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,310,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,302,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,356,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","AUT","Austria","NBR","Number","0","Units",,,968,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","AUT","Austria","PC","Percentage","0","Units",,,1.811,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","INVERTEB","Invertebrates","AUT","Austria","PC","Percentage","0","Units",,,1.811,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","FRA","France","NBR","Number","0","Units",,,1060,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","FRA","France","NBR","Number","0","Units",,,11,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","FRA","France","NBR","Number","0","Units",,,22,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","FRA","France","NBR","Number","0","Units",,,7,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","FRA","France","NBR","Number","0","Units",,,18,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","FRA","France","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","FRA","France","NBR","Number","0","Units",,,179,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","FRA","France","NBR","Number","0","Units",,,26,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","FRA","France","NBR","Number","0","Units",,,219,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","FRA","France","PC","Percentage","0","Units",,,15.951,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","FRA","France","PC","Percentage","0","Units",,,20.66,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","IRL","Ireland","NBR","Number","0","Units",,,51,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","IRL","Ireland","NBR","Number","0","Units",,,28,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","IRL","Ireland","NBR","Number","0","Units",,,100,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","IRL","Ireland","NBR","Number","0","Units",,,179,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","TUR","Türkiye","NBR","Number","0","Units",,,20636,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","TUR","Türkiye","NBR","Number","0","Units",,,89,,
"THREAT_PERCENT","Threatened species as % of known species","INVERTEB","Invertebrates","TUR","Türkiye","PC","Percentage","0","Units",,,0.431,,
"TOT_KNOWN","Total number of known species","AMPHIBIAN","Amphibians","BRA","Brazil","NBR","Number","0","Units",,,877,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","BRA","Brazil","PC","Percentage","0","Units",,,4.333,,
"TOT_KNOWN","Total number of known species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,31471,,
"TOT_KNOWN_IND","Total number of indigenous known species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,29695,,
"ENDANGERED","Number of endangered species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,477,,
"CRITICAL","Number of critically endangered species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,287,,
"VULNERABLE","Number of vulnerable species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,1553,,
"THREATENED","Total number of threatened species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,2317,,
"ENDANGERED_IND","Number of endangered indigenous species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,477,,
"CRITICAL_IND","Number of critically endangered indigenous species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,287,,
"VULNERABLE_IND","Number of vulnerable indigenous species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,1553,,
"THREATENED_IND","Total number of indigenous threatened species","INVERTEB","Invertebrates","CAN","Canada","NBR","Number","0","Units",,,2317,,
